,index,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_DESTINO_SIGLA,ASSENTOS
1462,2610,SBCF,SBPB,135.0
1463,2611,SBCF,SBPC,47.0
1464,2612,SBCF,SBPJ,121.0
1465,2613,SBCF,SBPL,34.0
1466,2615,SBCF,SBPS,148.0
1467,2616,SBCF,SBPV,127.0
1468,2617,SBCF,SBQV,67.0
1469,2618,SBCF,SBRB,122.0
1470,2619,SBCF,SBRD,118.0
1471,2620,SBCF,SBRF,149.0
1472,2621,SBCF,SBRJ,133.0
1473,2622,SBCF,SBRP,98.0
1474,2623,SBCF,SBSG,140.0
1475,2624,SBCF,SBSJ,100.0
1476,2625,SBCF,SBSL,139.0
1477,2626,SBCF,SBSP,147.0
1478,2627,SBCF,SBSR,76.0
1479,2628,SBCF,SBSV,147.0
1480,2629,SBCF,SBTC,136.0
1481,2630,SBCF,SBTE,144.0
1482,2631,SBCF,SBTF,106.0
1483,2632,SBCF,SBUL,116.0
1484,2633,SBCF,SBUR,77.0
1485,2634,SBCF,SBVC,121.0
1486,2635,SBCF,SBVG,50.0
1487,2637,SBCF,SBVT,119.0
1488,2638,SBCF,SBZM,80.0
1489,2640,SBCF,SCEL,78.0
1490,2641,SBCF,SDAM,157.0
1491,2646,SBCF,SGAS,168.0
1492,2648,SBCF,SKBO,85.0
1493,2650,SBCF,SLVR,140.0
1494,2651,SBCF,SNBR,70.0
1495,2652,SBCF,SNDM,45.0
1496,2653,SBCF,SNGA,9.0
1497,2654,SBCF,SNGI,66.0
1498,2656,SBCF,SNJM,9.0
1499,2657,SBCF,SNJR,47.0
1500,2658,SBCF,SNLN,8.0
1501,2659,SBCF,SNPD,39.0
1502,2660,SBCF,SNSS,9.0
1503,2661,SBCF,SNTF,69.0
1504,2662,SBCF,SNTO,9.0
1505,2663,SBCF,SNVB,116.0
1506,2664,SBCF,SNZR,9.0
1507,2667,SBCF,SULS,87.0
1508,2668,SBCF,SUMU,89.0
1509,2669,SBCF,SUPE,90.0
1510,2670,SBCF,SVMI,61.0
1511,2675,SBCF,TJSJ,216.0
1512,2676,SBCF,TNCC,173.0
1513,2677,SBCG,MPTO,160.0
1514,2678,SBCG,SACO,142.0
1515,2679,SBCG,SAEZ,178.0
1516,2680,SBCG,SBAE,174.0
1517,2682,SBCG,SBAU,82.0
1518,2684,SBCG,SBBH,132.0
1519,2685,SBCG,SBBR,151.0
1520,2687,SBCG,SBCA,45.0
1521,2689,SBCG,SBCF,132.0
1522,2690,SBCG,SBCG,56.0
1523,2692,SBCG,SBCR,91.0
1524,2693,SBCG,SBCT,119.0
1525,2695,SBCG,SBCY,122.0
1526,2697,SBCG,SBDB,70.0
1527,2698,SBCG,SBDN,53.0
1528,2699,SBCG,SBDO,75.0
1529,2700,SBCG,SBEG,109.0
1530,2701,SBCG,SBFI,78.0
1531,2702,SBCG,SBFL,158.0
1532,2704,SBCG,SBGL,152.0
1533,2705,SBCG,SBGO,112.0
1534,2706,SBCG,SBGR,144.0
1535,2708,SBCG,SBJV,118.0
1536,2709,SBCG,SBKP,129.0
1537,2710,SBCG,SBLO,110.0
1538,2712,SBCG,SBMG,85.0
1539,2713,SBCG,SBMH,45.0
1540,2714,SBCG,SBMK,138.0
1541,2716,SBCG,SBMO,177.0
1542,2718,SBCG,SBNF,118.0
1543,2720,SBCG,SBPA,126.0
1544,2723,SBCG,SBPP,11.0
1545,2724,SBCG,SBPS,185.0
1546,2725,SBCG,SBPV,90.0
1547,2726,SBCG,SBRB,109.0
1548,2728,SBCG,SBRJ,123.0
1549,2729,SBCG,SBRP,140.0
1550,2730,SBCG,SBSJ,109.0
1551,2731,SBCG,SBSP,159.0
1552,2732,SBCG,SBSR,103.0
1553,2733,SBCG,SBSV,107.0
1554,2734,SBCG,SBTD,30.0
1555,2735,SBCG,SBUL,159.0
1556,2736,SBCG,SBVH,47.0
1557,2737,SBCG,SBVT,108.0
1558,2738,SBCG,SGAS,76.0
1559,2739,SBCG,SJDB,34.0
1560,2740,SBCG,SLVR,182.0
1561,2741,SBCG,SPIM,156.0
1562,2742,SBCG,SPJC,174.0
1563,2743,SBCG,SSDO,49.0
1564,2744,SBCG,SWJI,108.0
1565,2745,SBCG,SWRD,29.0
1566,2747,SBCH,SBBG,9.0
1567,2748,SBCH,SBBI,19.0
1568,2749,SBCH,SBBR,162.0
1569,2750,SBCH,SBCA,30.0
1570,2751,SBCH,SBCF,186.0
1571,2752,SBCH,SBCG,68.0
1572,2753,SBCH,SBCM,30.0
1573,2754,SBCH,SBCT,36.0
1574,2755,SBCH,SBCX,105.0
1575,2756,SBCH,SBDN,68.0
1576,2757,SBCH,SBFI,74.0
1577,2758,SBCH,SBFL,116.0
1578,2759,SBCH,SBFZ,174.0
1579,2760,SBCH,SBGL,157.0
1580,2762,SBCH,SBGR,136.0
1581,2763,SBCH,SBGU,17.0
1582,2764,SBCH,SBJA,118.0
1583,2765,SBCH,SBJV,84.0
1584,2766,SBCH,SBKP,116.0
1585,2767,SBCH,SBLJ,30.0
1586,2768,SBCH,SBLO,62.0
1587,2769,SBCH,SBMG,68.0
1588,2770,SBCH,SBNF,74.0
1589,2771,SBCH,SBNM,33.0
1590,2773,SBCH,SBPA,72.0
1591,2774,SBCH,SBPF,35.0
1592,2775,SBCH,SBPO,12.0
1593,2777,SBCH,SBRP,108.0
1594,2778,SBCH,SBSJ,100.0
1595,2779,SBCH,SBSM,30.0
1596,2780,SBCH,SBSP,73.0
1597,2781,SBCH,SBSV,174.0
1598,2782,SBCH,SBTD,30.0
1599,2783,SBCH,SBUL,118.0
1600,2785,SBCH,SSCK,18.0
1601,2786,SBCH,SSER,17.0
1602,2787,SBCH,SSJA,19.0
1603,2788,SBCH,SSTD,30.0
1604,2789,SBCH,SSUW,12.0
1605,2791,SBCI,SBBR,66.0
1606,2793,SBCI,SWGN,9.0
1607,2794,SBCJ,1AON,12.0
1608,2795,SBCJ,SBAA,10.0
1609,2796,SBCJ,SBBE,99.0
1610,2797,SBCJ,SBBR,90.0
1611,2798,SBCJ,SBCF,131.0
1612,2799,SBCJ,SBCI,66.0
1613,2803,SBCJ,SBGL,145.0
1614,2804,SBCJ,SBGO,50.0
1615,2805,SBCJ,SBGR,110.0
1616,2806,SBCJ,SBHT,118.0
1617,2808,SBCJ,SBIZ,30.0
1618,2809,SBCJ,SBKP,136.0
1619,2810,SBCJ,SBMA,62.0
1620,2811,SBCJ,SBMK,118.0
1621,2812,SBCJ,SBMQ,119.0
1622,2813,SBCJ,SBPJ,68.0
1623,2815,SBCJ,SBSL,107.0
1624,2819,SBCJ,SBTU,62.0
1625,2821,SBCJ,SBVT,128.0
1626,2822,SBCJ,SDOW,9.0
1627,2823,SBCJ,SNDC,11.0
1628,2824,SBCJ,SNFX,9.0
1629,2826,SBCJ,SWGN,62.0
1630,2828,SBCM,SBAE,70.0
1631,2829,SBCM,SBBR,108.0
1632,2830,SBCM,SBCA,30.0
1633,2831,SBCM,SBCF,68.0
1634,2832,SBCM,SBCH,35.0
1635,2833,SBCM,SBCM,44.0
1636,2834,SBCM,SBCT,82.0
1637,2835,SBCM,SBFL,62.0
1638,2837,SBCM,SBGR,61.0
1639,2838,SBCM,SBJV,82.0
1640,2839,SBCM,SBKP,70.0
1641,2840,SBCM,SBNF,78.0
1642,2842,SBCM,SBPA,47.0
1643,2843,SBCM,SBPF,30.0
1644,2845,SBCM,SBSP,63.0
1645,2849,SBCM,SSCC,45.0
1646,2850,SBCN,SBCF,76.0
1647,2851,SBCN,SBCT,174.0
1648,2853,SBCN,SBEG,174.0
1649,2854,SBCN,SBGO,120.0
1650,2855,SBCN,SBGR,171.0
1651,2856,SBCN,SBKP,117.0
1652,2858,SBCN,SBRP,174.0
1653,2859,SBCN,SBSP,159.0
1654,2860,SBCN,SBTE,174.0
1655,2861,SBCO,SBGR,181.0
1656,2862,SBCO,SBKP,130.0
1657,2863,SBCO,SBSP,186.0
1658,2864,SBCP,SBCB,69.0
1659,2866,SBCP,SBCP,30.0
1660,2867,SBCP,SBGL,55.0
1661,2868,SBCP,SBGR,124.0
1662,2869,SBCP,SBGV,45.0
1663,2870,SBCP,SBIP,47.0
1664,2871,SBCP,SBJR,13.0
1665,2872,SBCP,SBKP,69.0
1666,2873,SBCP,SBME,39.0
1667,2875,SBCP,SBRJ,44.0
1668,2876,SBCP,SBSJ,47.0
1669,2878,SBCP,SBVT,32.0
1670,2879,SBCP,SNMX,30.0
1671,2881,SBCR,SBCG,93.0
1672,2882,SBCR,SBCY,73.0
1673,2883,SBCR,SBDB,111.0
1674,2884,SBCR,SBDN,106.0
1675,2885,SBCR,SBFI,108.0
1676,2886,SBCR,SBGR,107.0
1677,2887,SBCR,SBJI,50.0
1678,2888,SBCR,SBKP,109.0
1679,2889,SBCR,SBLO,122.0
1680,2890,SBCR,SBRP,103.0
1681,2891,SBCR,SBSP,150.0
1682,2892,SBCR,SBSR,107.0
1683,2912,SBCT,KMIA,175.0
1684,2924,SBCT,SABE,124.0
1685,2925,SBCT,SACO,24.0
1686,2926,SBCT,SAEZ,113.0
1687,2927,SBCT,SAMQ,108.0
1688,2929,SBCT,SBAE,94.0
1689,2930,SBCT,SBAQ,50.0
1690,2931,SBCT,SBAR,174.0
1691,2934,SBCT,SBBH,104.0
1692,2935,SBCT,SBBR,159.0
1693,2937,SBCT,SBCA,51.0
1694,2938,SBCT,SBCB,22.0
1695,2939,SBCT,SBCD,18.0
1696,2940,SBCT,SBCF,130.0
1697,2941,SBCT,SBCG,126.0
1698,2942,SBCT,SBCH,33.0
1699,2943,SBCT,SBCM,80.0
1700,2944,SBCT,SBCT,67.0
1701,2945,SBCT,SBCX,113.0
1702,2946,SBCT,SBCY,118.0
1703,2947,SBCT,SBDN,92.0
1704,2948,SBCT,SBDO,68.0
1705,2950,SBCT,SBFI,137.0
1706,2951,SBCT,SBFL,76.0
1707,2952,SBCT,SBFZ,175.0
1708,2953,SBCT,SBGL,142.0
1709,2954,SBCT,SBGO,90.0
1710,2955,SBCT,SBGR,111.0
1711,2956,SBCT,SBGU,19.0
1712,2958,SBCT,SBJA,118.0
1713,2959,SBCT,SBJD,9.0
1714,2961,SBCT,SBJV,143.0
1715,2962,SBCT,SBKP,61.0
1716,2963,SBCT,SBLJ,43.0
1717,2964,SBCT,SBLO,116.0
1718,2966,SBCT,SBMG,105.0
1719,2967,SBCT,SBMH,62.0
1720,2968,SBCT,SBMK,118.0
1721,2970,SBCT,SBMO,168.0
1722,2972,SBCT,SBNF,113.0
1723,2973,SBCT,SBNM,30.0
1724,2975,SBCT,SBPA,129.0
1725,2976,SBCT,SBPF,40.0
1726,2978,SBCT,SBPK,138.0
1727,2981,SBCT,SBPO,60.0
1728,2983,SBCT,SBPS,118.0
1729,2986,SBCT,SBRD,118.0
1730,2987,SBCT,SBRF,122.0
1731,2988,SBCT,SBRJ,133.0
1732,2989,SBCT,SBRP,75.0
1733,2990,SBCT,SBSG,179.0
1734,2991,SBCT,SBSJ,100.0
1735,2994,SBCT,SBSP,137.0
1736,2995,SBCT,SBSR,85.0
1737,2996,SBCT,SBSV,168.0
1738,2998,SBCT,SBTD,57.0
1739,3000,SBCT,SBUG,70.0
1740,3001,SBCT,SBUL,103.0
1741,3003,SBCT,SBVT,115.0
1742,3005,SBCT,SCEL,26.0
1743,3006,SBCT,SDAM,162.0
1744,3008,SBCT,SDSC,54.0
1745,3011,SBCT,SEQM,2.0
1746,3013,SBCT,SGAS,126.0
1747,3014,SBCT,SGES,104.0
1748,3019,SBCT,SLCB,80.0
1749,3020,SBCT,SLVR,137.0
1750,3023,SBCT,SPJC,17.0
1751,3024,SBCT,SSAP,7.0
1752,3026,SBCT,SSCK,19.0
1753,3027,SBCT,SSCP,9.0
1754,3028,SBCT,SSCT,9.0
1755,3029,SBCT,SSDO,52.0
1756,3030,SBCT,SSER,19.0
1757,3031,SBCT,SSFB,14.0
1758,3032,SBCT,SSGY,9.0
1759,3033,SBCT,SSJA,19.0
1760,3034,SBCT,SSKM,9.0
1761,3035,SBCT,SSOE,19.0
1762,3036,SBCT,SSOG,8.0
1763,3037,SBCT,SSPG,9.0
1764,3038,SBCT,SSPI,9.0
1765,3039,SBCT,SSTD,30.0
1766,3040,SBCT,SSUM,10.0
1767,3041,SBCT,SSUV,9.0
1768,3042,SBCT,SSUW,12.0
1769,3043,SBCT,SSVI,30.0
1770,3044,SBCT,SSVL,8.0
1771,3045,SBCT,SULS,108.0
1772,3046,SBCT,SUMU,74.0
1773,3049,SBCT,SWRD,67.0
1774,3054,SBCV,SBGR,45.0
1775,3055,SBCV,SBIP,45.0
1776,3056,SBCV,SBJF,45.0
1777,3057,SBCV,SBKP,45.0
1778,3058,SBCV,SBSP,45.0
1779,3059,SBCV,SBSV,15.0
1780,3060,SBCV,SBVG,45.0
1781,3061,SBCV,SNGV,45.0
1782,3062,SBCV,SNMU,45.0
1783,3063,SBCV,SNTF,15.0
1784,3064,SBCX,SBCT,122.0
1785,3066,SBCX,SBFL,124.0
1786,3067,SBCX,SBGL,152.0
1787,3068,SBCX,SBGR,139.0
1788,3069,SBCX,SBJV,98.0
1789,3070,SBCX,SBKP,123.0
1790,3071,SBCX,SBNF,93.0
1791,3072,SBCX,SBPA,93.0
1792,3073,SBCX,SBPF,128.0
1793,3074,SBCX,SBRJ,145.0
1794,3075,SBCX,SBRP,118.0
1795,3076,SBCX,SBSJ,108.0
1796,3077,SBCX,SBSP,129.0
1797,3078,SBCX,SBSR,174.0
1798,3080,SBCY,6ASO,12.0
1799,3082,SBCY,SBAE,174.0
1800,3085,SBCY,SBAT,93.0
1801,3086,SBCY,SBAU,95.0
1802,3087,SBCY,SBBE,119.0
1803,3088,SBCY,SBBH,144.0
1804,3089,SBCY,SBBR,130.0
1805,3090,SBCY,SBBT,153.0
1806,3092,SBCY,SBBW,35.0
1807,3093,SBCY,SBCF,123.0
1808,3094,SBCY,SBCG,126.0
1809,3095,SBCY,SBCR,46.0
1810,3096,SBCY,SBCT,119.0
1811,3097,SBCY,SBCY,62.0
1812,3099,SBCY,SBDN,92.0
1813,3100,SBCY,SBEG,117.0
1814,3101,SBCY,SBFI,80.0
1815,3102,SBCY,SBFL,183.0
1816,3103,SBCY,SBFZ,127.0
1817,3104,SBCY,SBGL,175.0
1818,3105,SBCY,SBGO,97.0
1819,3106,SBCY,SBGR,146.0
1820,3108,SBCY,SBJD,4.0
1821,3109,SBCY,SBJI,81.0
1822,3113,SBCY,SBKP,137.0
1823,3114,SBCY,SBLO,92.0
1824,3115,SBCY,SBMG,89.0
1825,3116,SBCY,SBMK,72.0
1826,3117,SBCY,SBML,47.0
1827,3118,SBCY,SBMO,152.0
1828,3119,SBCY,SBNF,121.0
1829,3120,SBCY,SBNT,90.0
1830,3121,SBCY,SBPA,114.0
1831,3122,SBCY,SBPJ,71.0
1832,3123,SBCY,SBPL,120.0
1833,3125,SBCY,SBPS,118.0
1834,3126,SBCY,SBPV,110.0
1835,3127,SBCY,SBRB,131.0
1836,3128,SBCY,SBRD,70.0
1837,3129,SBCY,SBRF,156.0
1838,3130,SBCY,SBRJ,168.0
1839,3131,SBCY,SBRP,122.0
1840,3132,SBCY,SBSG,171.0
1841,3133,SBCY,SBSI,103.0
1842,3134,SBCY,SBSJ,102.0
1843,3136,SBCY,SBSN,9.0
1844,3137,SBCY,SBSO,101.0
1845,3138,SBCY,SBSP,162.0
1846,3139,SBCY,SBSR,119.0
1847,3140,SBCY,SBSV,144.0
1848,3142,SBCY,SBTF,118.0
1849,3143,SBCY,SBUL,132.0
1850,3144,SBCY,SBUR,68.0
1851,3145,SBCY,SBVH,68.0
1852,3146,SBCY,SBVT,146.0
1853,3147,SBCY,SDNM,9.0
1854,3149,SBCY,SILC,27.0
1855,3151,SBCY,SIZX,42.0
1856,3156,SBCY,SKBO,173.0
1857,3157,SBCY,SLVR,109.0
1858,3159,SBCY,SSDO,61.0
1859,3160,SBCY,SSKW,104.0
1860,3162,SBCY,SSOU,8.0
1861,3163,SBCY,SWBG,9.0
1862,3164,SBCY,SWBZ,9.0
1863,3166,SBCY,SWCP,12.0
1864,3167,SBCY,SWEK,9.0
1865,3168,SBCY,SWFX,7.0
1866,3169,SBCY,SWHP,9.0
1867,3170,SBCY,SWJH,13.0
1868,3171,SBCY,SWJI,70.0
1869,3172,SBCY,SWJN,12.0
1870,3173,SBCY,SWJU,10.0
1871,3177,SBCY,SWMP,12.0
1872,3178,SBCY,SWPH,9.0
1873,3179,SBCY,SWPY,9.0
1874,3180,SBCY,SWRD,56.0
1875,3181,SBCY,SWRP,10.0
1876,3182,SBCY,SWSI,66.0
1877,3183,SBCY,SWTS,9.0
1878,3184,SBCY,SWTU,17.0
1879,3185,SBCY,SWVC,9.0
1880,3186,SBCY,SWVR,12.0
1881,3189,SBCZ,SBBR,170.0
1882,3192,SBCZ,SBCY,76.0
1883,3193,SBCZ,SBEG,134.0
1884,3196,SBCZ,SBJI,68.0
1885,3198,SBCZ,SBPV,131.0
1886,3199,SBCZ,SBRB,125.0
1887,3201,SBCZ,SBTK,35.0
1888,3203,SBDB,SBAE,70.0
1889,3204,SBDB,SBCG,70.0
1890,3205,SBDB,SBCR,88.0
1891,3206,SBDB,SBCY,106.0
1892,3207,SBDB,SBGL,186.0
1893,3208,SBDB,SBGR,105.0
1894,3209,SBDB,SBKP,98.0
1895,3210,SBDB,SBRP,118.0
1896,3211,SBDB,SBSP,168.0
1897,3212,SBDN,SBAE,51.0
1898,3213,SBDN,SBAQ,45.0
1899,3214,SBDN,SBAU,45.0
1900,3215,SBDN,SBBU,45.0
1901,3216,SBDN,SBCA,53.0
1902,3217,SBDN,SBCF,127.0
1903,3218,SBDN,SBCG,94.0
1904,3219,SBDN,SBCR,129.0
1905,3220,SBDN,SBCT,80.0
1906,3221,SBDN,SBCY,89.0
1907,3222,SBDN,SBDB,180.0
1908,3223,SBDN,SBDN,60.0
1909,3224,SBDN,SBDO,70.0
1910,3225,SBDN,SBFI,56.0
1911,3226,SBDN,SBGL,168.0
1912,3227,SBDN,SBGR,91.0
1913,3228,SBDN,SBKP,77.0
1914,3229,SBDN,SBLO,52.0
1915,3230,SBDN,SBMG,60.0
1916,3231,SBDN,SBMH,33.0
1917,3232,SBDN,SBML,43.0
1918,3233,SBDN,SBMO,173.0
1919,3234,SBDN,SBPA,111.0
1920,3235,SBDN,SBPP,45.0
1921,3236,SBDN,SBPS,125.0
1922,3238,SBDN,SBRF,118.0
1923,3240,SBDN,SBRP,84.0
1924,3241,SBDN,SBSG,172.0
1925,3242,SBDN,SBSJ,70.0
1926,3243,SBDN,SBSP,104.0
1927,3244,SBDN,SBSR,70.0
1928,3245,SBDN,SBSV,133.0
1929,3247,SBDN,SJTC,45.0
1930,3248,SBDN,SSDO,52.0
1931,3250,SBDN,SWRD,64.0
1932,3251,SBDO,SBAE,70.0
1933,3252,SBDO,SBAU,69.0
1934,3253,SBDO,SBCA,69.0
1935,3254,SBDO,SBCG,68.0
1936,3255,SBDO,SBCT,69.0
1937,3256,SBDO,SBDN,58.0
1938,3257,SBDO,SBDO,70.0
1939,3258,SBDO,SBFI,69.0
1940,3259,SBDO,SBGR,76.0
1941,3261,SBDO,SBKP,71.0
1942,3262,SBDO,SBLO,70.0
1943,3264,SBDO,SBRP,69.0
1944,3265,SBDO,SBSP,67.0
1945,3266,SBDO,SBTG,69.0
1946,3270,SBEG,EDDF,103.0
1947,3274,SBEG,KATL,125.0
1948,3276,SBEG,KDFW,155.0
1949,3278,SBEG,KFLL,172.0
1950,3281,SBEG,KJFK,28.0
1951,3282,SBEG,KLAX,276.0
1952,3283,SBEG,KMCO,216.0
1953,3284,SBEG,KMIA,133.0
1954,3285,SBEG,KORD,63.0
1955,3288,SBEG,LFPG,250.0
1956,3291,SBEG,MDPC,176.0
1957,3292,SBEG,MDSD,177.0
1958,3295,SBEG,MMMX,99.0
1959,3296,SBEG,MMUN,175.0
1960,3297,SBEG,MPTO,105.0
1961,3299,SBEG,MUHA,141.0
1962,3300,SBEG,MYNN,128.0
1963,3304,SBEG,SAEZ,75.0
1964,3308,SBEG,SBAT,9.0
1965,3309,SBEG,SBBE,151.0
1966,3310,SBEG,SBBR,134.0
1967,3311,SBEG,SBBV,113.0
1968,3313,SBEG,SBCF,119.0
1969,3316,SBEG,SBCT,11.0
1970,3317,SBEG,SBCY,116.0
1971,3318,SBEG,SBCZ,170.0
1972,3319,SBEG,SBEG,51.0
1973,3322,SBEG,SBFZ,171.0
1974,3323,SBEG,SBGL,160.0
1975,3324,SBEG,SBGO,148.0
1976,3325,SBEG,SBGR,115.0
1977,3326,SBEG,SBHT,15.0
1978,3327,SBEG,SBIH,48.0
1979,3328,SBEG,SBJI,82.0
1980,3330,SBEG,SBKP,53.0
1981,3332,SBEG,SBMA,174.0
1982,3335,SBEG,SBMN,144.0
1983,3337,SBEG,SBMQ,141.0
1984,3338,SBEG,SBMY,17.0
1985,3340,SBEG,SBPA,14.0
1986,3341,SBEG,SBPJ,148.0
1987,3343,SBEG,SBPV,120.0
1988,3344,SBEG,SBRB,134.0
1989,3345,SBEG,SBRF,115.0
1990,3347,SBEG,SBRP,106.0
1991,3348,SBEG,SBSG,145.0
1992,3349,SBEG,SBSJ,85.0
1993,3350,SBEG,SBSL,145.0
1994,3351,SBEG,SBSN,136.0
1995,3352,SBEG,SBSP,154.0
1996,3353,SBEG,SBSR,59.0
1997,3354,SBEG,SBSV,9.0
1998,3355,SBEG,SBTB,72.0
1999,3356,SBEG,SBTE,90.0
2000,3357,SBEG,SBTF,70.0
2001,3358,SBEG,SBTT,104.0
2002,3360,SBEG,SBUA,60.0
2003,3361,SBEG,SBUL,171.0
2004,3362,SBEG,SBUY,47.0
2005,3363,SBEG,SBVH,86.0
2006,3364,SBEG,SBVT,20.0
2007,3367,SBEG,SDCG,43.0
2008,3370,SBEG,SEQM,1.0
2009,3371,SBEG,SEQU,5.0
2010,3375,SBEG,SKBO,16.0
2011,3377,SBEG,SKCL,62.0
2012,3380,SBEG,SLVR,200.0
2013,3381,SBEG,SNOX,30.0
2014,3382,SBEG,SNTI,30.0
2015,3383,SBEG,SPIM,1.0
2016,3385,SBEG,SUMU,10.0
2017,3386,SBEG,SVBC,123.0
2018,3387,SBEG,SVMI,113.0
2019,3389,SBEG,SWBC,37.0
2020,3390,SBEG,SWBR,15.0
2021,3391,SBEG,SWCA,47.0
2022,3392,SBEG,SWEI,63.0
2023,3394,SBEG,SWHT,38.0
2024,3396,SBEG,SWJI,86.0
2025,3398,SBEG,SWKO,32.0
2026,3399,SBEG,SWLB,34.0
2027,3400,SBEG,SWMW,18.0
2028,3401,SBEG,SWNA,18.0
2029,3403,SBEG,SWOB,44.0
2030,3404,SBEG,SWPI,53.0
2031,3407,SBEG,SWTP,43.0
2032,3408,SBEG,SWYN,9.0
2033,3409,SBEG,TBPB,178.0
2034,3412,SBEG,TNCA,82.0
2035,3413,SBEG,TNCC,106.0
2036,3414,SBEK,SBIH,11.0
2037,3415,SBEK,SNMD,12.0
2038,3416,SBEK,SNNG,9.0
2039,3417,SBFC,KMIA,212.0
2040,3418,SBFC,LPPT,268.0
2041,3419,SBFC,SBSP,45.0
2042,3420,SBFC,SBUR,45.0
2043,3421,SBFE,SBCF,112.0
2044,3423,SBFE,SBMK,118.0
2045,3424,SBFE,SBRF,118.0
2046,3425,SBFE,SBSV,114.0
2047,3429,SBFI,SAAR,124.0
2048,3430,SBFI,SABE,132.0
2049,3431,SBFI,SACO,121.0
2050,3432,SBFI,SAEZ,134.0
2051,3433,SBFI,SASA,98.0
2052,3434,SBFI,SASO,98.0
2053,3435,SBFI,SBAE,118.0
2054,3439,SBFI,SBBR,179.0
2055,3440,SBFI,SBCA,36.0
2056,3441,SBFI,SBCF,132.0
2057,3442,SBFI,SBCG,62.0
2058,3443,SBFI,SBCH,67.0
2059,3444,SBFI,SBCT,143.0
2060,3445,SBFI,SBCX,70.0
2061,3446,SBFI,SBCY,80.0
2062,3447,SBFI,SBDN,68.0
2063,3448,SBFI,SBDO,69.0
2064,3450,SBFI,SBFI,115.0
2065,3451,SBFI,SBFL,126.0
2066,3453,SBFI,SBGL,173.0
2067,3454,SBFI,SBGO,187.0
2068,3455,SBFI,SBGR,157.0
2069,3457,SBFI,SBJV,119.0
2070,3458,SBFI,SBKP,136.0
2071,3459,SBFI,SBLO,86.0
2072,3460,SBFI,SBMG,62.0
2073,3461,SBFI,SBMH,30.0
2074,3462,SBFI,SBMO,170.0
2075,3464,SBFI,SBNF,119.0
2076,3465,SBFI,SBNM,30.0
2077,3467,SBFI,SBPA,105.0
2078,3468,SBFI,SBPF,70.0
2079,3469,SBFI,SBPG,70.0
2080,3471,SBFI,SBPP,30.0
2081,3472,SBFI,SBPS,170.0
2082,3473,SBFI,SBRF,135.0
2083,3474,SBFI,SBRJ,144.0
2084,3475,SBFI,SBRP,158.0
2085,3476,SBFI,SBSG,167.0
2086,3477,SBFI,SBSJ,174.0
2087,3479,SBFI,SBSP,160.0
2088,3480,SBFI,SBSR,99.0
2089,3481,SBFI,SBSV,175.0
2090,3482,SBFI,SBTD,30.0
2091,3485,SBFI,SBVT,173.0
2092,3486,SBFI,SCEL,194.0
2093,3487,SBFI,SGAS,126.0
2094,3488,SBFI,SLVR,50.0
2095,3489,SBFI,SPIM,145.0
2096,3490,SBFI,SPJC,160.0
2097,3491,SBFI,SSDO,56.0
2098,3492,SBFI,SSPK,107.0
2099,3493,SBFI,SSTD,30.0
2100,3494,SBFI,SUMU,96.0
2101,3495,SBFI,SUSO,68.0
2102,3496,SBFL,KATL,217.0
2103,3498,SBFL,LFPG,219.0
2104,3499,SBFL,LPPT,269.0
2105,3500,SBFL,MPTO,165.0
2106,3501,SBFL,SAAR,161.0
2107,3502,SBFL,SABE,161.0
2108,3503,SBFL,SACO,134.0
2109,3504,SBFL,SADP,189.0
2110,3505,SBFL,SAEZ,158.0
2111,3506,SBFL,SAMQ,108.0
2112,3507,SBFL,SASO,98.0
2113,3508,SBFL,SBAE,141.0
2114,3512,SBFL,SBBR,161.0
2115,3513,SBFL,SBCA,40.0
2116,3515,SBFL,SBCD,16.0
2117,3516,SBFL,SBCF,129.0
2118,3517,SBFL,SBCG,166.0
2119,3518,SBFL,SBCH,119.0
2120,3519,SBFL,SBCM,62.0
2121,3520,SBFL,SBCT,80.0
2122,3521,SBFL,SBCX,106.0
2123,3524,SBFL,SBFI,136.0
2124,3525,SBFL,SBFL,60.0
2125,3527,SBFL,SBGL,159.0
2126,3528,SBFL,SBGO,139.0
2127,3529,SBFL,SBGR,125.0
2128,3531,SBFL,SBJA,166.0
2129,3534,SBFL,SBJV,110.0
2130,3535,SBFL,SBKP,126.0
2131,3536,SBFL,SBLJ,20.0
2132,3537,SBFL,SBLO,145.0
2133,3538,SBFL,SBMG,139.0
2134,3539,SBFL,SBMH,144.0
2135,3540,SBFL,SBMK,118.0
2136,3542,SBFL,SBNF,123.0
2137,3543,SBFL,SBNM,50.0
2138,3545,SBFL,SBPA,133.0
2139,3546,SBFL,SBPF,90.0
2140,3548,SBFL,SBPK,69.0
2141,3549,SBFL,SBPS,141.0
2142,3553,SBFL,SBRJ,143.0
2143,3554,SBFL,SBRP,141.0
2144,3555,SBFL,SBSJ,114.0
2145,3557,SBFL,SBSM,69.0
2146,3559,SBFL,SBSP,144.0
2147,3560,SBFL,SBSR,131.0
2148,3561,SBFL,SBSV,159.0
2149,3565,SBFL,SBUG,70.0
2150,3566,SBFL,SBUL,180.0
2151,3567,SBFL,SBVT,139.0
2152,3568,SBFL,SCDA,219.0
2153,3569,SBFL,SCEL,171.0
2154,3570,SBFL,SCFA,174.0
2155,3571,SBFL,SCSE,174.0
